Date,Coal Production,Natural Gas (Dry) Production,Crude Oil Production,Natural Gas Plant Liquids Production,Total Fossil Fuels Production,Nuclear Electric Power Production,Hydroelectric Power Production,Geothermal Energy Production,Solar Energy Production,Wind Energy Production,Biomass Energy Production,Total Renewable Energy Production,Total Primary Energy Production,Coal Consumption,Natural Gas Consumption (Excluding Supplemental Gaseous Fuels),Petroleum Consumption (Excluding Biofuels),Total Fossil Fuels Consumption,Nuclear Electric Power Consumption,Hydroelectric Power Consumption,Geothermal Energy Consumption,Solar Energy Consumption,Wind Energy Consumption,Biomass Energy Consumption,Total Renewable Energy Consumption,Total Primary Energy Consumption,Aviation Gasoline CO2 Emissions,"Coal, Including Coal Coke Net Imports, CO2 Emissions","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions",Hydrocarbon Gas Liquids CO2 Emissions,Jet Fuel CO2 Emissions,Kerosene CO2 Emissions,Lubricants CO2 Emissions,"Motor Gasoline, Excluding Ethanol, CO2 Emissions","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions",Other Petroleum Products CO2 Emissions,Petroleum Coke CO2 Emissions,"Petroleum, Excluding Biofuels, CO2 Emissions",Residual Fuel Oil CO2 Emissions,Total Energy CO2 Emissions,GDP,Employment Rate,Industrial Output
1990-03-01,2.001389,1.572566,1.336515,0.177821,5.088291,0.487694,0.098841,0.00554,0.004489,0.000837,0.244248,0.353956,5.92994,1.528733,1.87065,2.853453,6.25336,0.487694,0.098841,0.00554,0.004489,0.000837,0.244248,0.353956,7.091285,0.272,145.383,43.729,6.835,18.076,0.616,1.249,85.097,98.072,10.096,6.048,189.463,17.445,433.443,5930.919,63.06666666666667,62.4093
1990-04-01,1.817216,1.490787,1.288848,0.168272,4.765123,0.407576,0.090589,0.004526,0.004946,0.001434,0.23264,0.334136,5.506836,1.449803,1.668133,2.714167,5.83131,0.407576,0.090589,0.004526,0.004946,0.001434,0.23264,0.334136,6.571535,0.238,137.68,39.3,6.324,18.391,0.57,0.99,79.92,87.306,11.218,5.06,178.306,16.296,403.8,5960.028,63.0,62.5537
1990-05-01,1.890398,1.507534,1.317636,0.175021,4.890589,0.454445,0.095753,0.00522,0.005515,0.001195,0.210108,0.317791,5.662825,1.477073,1.452612,2.837106,5.766968,0.454445,0.095753,0.00522,0.005515,0.001195,0.210108,0.317791,6.538152,0.279,140.355,38.711,5.643,18.563,0.201,1.218,85.334,75.935,10.959,5.324,184.189,17.955,401.003,5978.390666666667,62.9,62.63823333333333
1990-06-01,1.848615,1.465937,1.236416,0.164379,4.715347,0.490288,0.098444,0.005368,0.005534,0.001387,0.178544,0.289276,5.494912,1.604918,1.350899,2.806675,5.763212,0.490288,0.098444,0.005368,0.005534,0.001387,0.178544,0.289276,6.541956,0.325,152.264,37.758,4.292,17.91,0.146,0.944,84.382,70.607,11.88,5.518,181.589,18.433,404.967,5996.753333333333,62.800000000000004,62.722766666666665
1990-07-01,1.744221,1.490656,1.289753,0.172909,4.697539,0.567668,0.08449,0.00543,0.005832,0.000406,0.219713,0.315872,5.581079,1.740572,1.341798,2.876087,5.961692,0.567668,0.08449,0.00543,0.005832,0.000406,0.219713,0.315872,6.848607,0.341,165.201,36.397,4.783,17.477,0.212,1.181,86.927,70.144,11.629,5.923,183.602,18.732,419.473,6015.116,62.7,62.8073
1990-08-01,2.007104,1.49638,1.310137,0.183451,4.997071,0.590033,0.075559,0.005369,0.005781,0.000239,0.245632,0.33258,5.919684,1.776442,1.372602,3.040655,6.188925,0.590033,0.075559,0.005369,0.005781,0.000239,0.245632,0.33258,7.114287,0.336,168.144,42.946,5.338,19.274,0.509,1.351,90.407,71.739,9.705,6.352,194.339,18.122,434.747,6011.655,62.56666666666667,62.48563333333333
1990-09-01,1.816545,1.433396,1.256945,0.180038,4.686923,0.513067,0.061422,0.005072,0.005228,0.000311,0.239932,0.311965,5.511955,1.639972,1.333192,2.67668,5.650824,0.513067,0.061422,0.005072,0.005228,0.000311,0.239932,0.311965,6.477979,0.253,155.533,36.999,5.644,18.426,0.383,1.186,77.6,69.647,8.807,6.239,169.801,14.263,395.49,6008.194,62.43333333333333,62.16396666666667
1990-10-01,2.041296,1.558757,1.356032,0.194255,5.150339,0.459207,0.066657,0.005305,0.004782,0.000693,0.235437,0.312873,5.92242,1.604968,1.458073,2.818935,5.882538,0.459207,0.066657,0.005305,0.004782,0.000693,0.235437,0.312873,6.659672,0.241,152.439,39.507,6.882,19.689,0.235,1.216,83.803,76.172,8.37,6.03,180.979,15.008,410.115,6004.733,62.3,61.8423
1990-11-01,1.895815,1.555941,1.285266,0.190564,4.927586,0.476554,0.071863,0.005092,0.003884,0.000789,0.220256,0.301883,5.706023,1.535479,1.609279,2.68843,5.832145,0.476554,0.071863,0.005092,0.003884,0.000789,0.220256,0.301883,6.614014,0.208,145.781,39.957,6.89,18.952,0.289,0.961,81.27,84.199,6.508,6.548,175.244,13.66,405.732,6014.881333333334,62.166666666666664,61.45623333333334
1990-12-01,1.653907,1.60766,1.319286,0.186833,4.767685,0.545839,0.08644,0.005394,0.0037,0.000406,0.245644,0.341584,5.655108,1.697532,2.024196,2.742093,6.464655,0.545839,0.08644,0.005394,0.0037,0.000406,0.245644,0.341584,7.354936,0.183,161.091,37.588,8.056,19.149,1.067,0.838,80.929,106.128,9.173,6.947,182.896,18.966,450.64,6025.029666666666,62.03333333333333,61.070166666666665
1991-01-01,1.874105,1.65825,1.348488,0.190905,5.071747,0.570005,0.091732,0.005679,0.003125,0.000212,0.269531,0.370278,6.01203,1.748968,2.389278,2.79138,6.931248,0.570005,0.091732,0.005679,0.003125,0.000212,0.269531,0.370278,7.874721,0.17,166.314,44.93,9.569,19.361,1.184,1.048,76.969,125.371,9.32,5.162,184.168,16.454,476.499,6035.178,61.9,60.6841
1991-02-01,1.803532,1.459117,1.240248,0.177508,4.680405,0.501792,0.078638,0.004981,0.003369,0.000989,0.204535,0.292511,5.474708,1.460729,1.987785,2.44256,5.892879,0.501792,0.078638,0.004981,0.003369,0.000989,0.204535,0.292511,6.689547,0.179,139.119,35.874,7.328,17.291,0.646,0.768,71.544,104.239,7.358,4.434,161.426,16.004,405.368,6065.739333333333,61.86666666666667,60.79983333333333
1991-03-01,1.855883,1.580541,1.356772,0.195172,4.988368,0.514987,0.092384,0.005658,0.004561,0.000707,0.214374,0.317683,5.821037,1.480065,1.921539,2.697918,6.101053,0.514987,0.092384,0.005658,0.004561,0.000707,0.214374,0.317683,6.937734,0.216,141.063,39.832,7.001,17.691,0.55,0.988,81.283,100.687,7.747,5.757,179.127,18.063,421.523,6096.300666666667,61.83333333333333,60.91556666666667
1991-04-01,1.7296,1.506171,1.306483,0.186761,4.729014,0.43646,0.091874,0.005144,0.005026,0.000813,0.190452,0.293309,5.458782,1.37316,1.620823,2.607969,5.602625,0.43646,0.091874,0.005144,0.005026,0.000813,0.190452,0.293309,6.336924,0.234,130.708,36.674,5.779,15.979,0.482,0.983,80.003,84.771,8.896,6.541,171.413,15.842,387.517,6126.862,61.8,61.0313
1991-05-01,1.741999,1.49687,1.332085,0.192064,4.763018,0.490175,0.101296,0.00527,0.005739,0.001237,0.206579,0.32012,5.573313,1.497435,1.416318,2.704182,5.618474,0.490175,0.101296,0.00527,0.005739,0.001237,0.206579,0.32012,6.434275,0.272,142.313,36.912,5.206,16.546,0.343,1.106,86.144,73.948,8.538,5.373,175.122,14.683,392.029,6153.220333333334,61.733333333333334,61.321466666666666
1991-06-01,1.677008,1.426773,1.273737,0.182591,4.560109,0.568322,0.091854,0.005528,0.005803,0.00053,0.209721,0.313437,5.441867,1.596278,1.277489,2.74008,5.612394,0.568322,0.091854,0.005528,0.005803,0.00053,0.209721,0.313437,6.497763,0.292,151.32,35.844,5.054,17.606,0.2,1.01,83.58,66.631,7.719,5.297,175.054,18.451,393.63,6179.578666666666,61.666666666666664,61.61163333333334
1991-07-01,1.741691,1.440952,1.320983,0.188017,4.691643,0.636742,0.086984,0.005556,0.006133,0.00053,0.210055,0.309257,5.637641,1.738203,1.377051,2.837241,5.955334,0.636742,0.086984,0.005556,0.006133,0.00053,0.210055,0.309257,6.908495,0.337,165.254,35.348,6.019,18.751,0.175,1.151,87.586,71.848,8.828,5.979,180.519,16.345,418.267,6205.937,61.6,61.9018
1991-08-01,1.940527,1.446753,1.315446,0.188623,4.89135,0.613027,0.077658,0.00551,0.006035,0.000777,0.250834,0.340813,5.84519,1.737679,1.367091,2.875986,5.978671,0.613027,0.077658,0.00551,0.006035,0.000777,0.250834,0.340813,6.941024,0.329,164.628,36.977,5.495,19.148,0.219,0.958,87.198,71.292,9.648,5.757,183.878,18.148,420.444,6225.471333333333,61.53333333333333,61.944700000000005
1991-09-01,1.780638,1.439983,1.281968,0.182089,4.684678,0.543843,0.065997,0.005196,0.005487,0.000707,0.267735,0.345122,5.573643,1.576469,1.311041,2.723596,5.614724,0.543843,0.065997,0.005196,0.005487,0.000707,0.267735,0.345122,6.511075,0.269,150.205,37.004,6.19,18.1,0.063,1.08,79.398,68.339,9.411,6.105,172.826,15.205,391.994,6245.005666666667,61.46666666666667,61.9876
1991-10-01,1.972528,1.554498,1.337233,0.195467,5.059727,0.49959,0.063197,0.005465,0.004935,0.001448,0.249408,0.324454,5.883771,1.540673,1.502664,2.841013,5.883668,0.49959,0.063197,0.005465,0.004935,0.001448,0.249408,0.324454,6.7159,0.23,146.498,40.67,6.634,18.502,0.343,1.046,84.343,78.415,9.112,6.871,182.807,15.057,408.366,6264.54,61.4,62.0305
1991-11-01,1.78559,1.573539,1.275033,0.190445,4.824607,0.485359,0.066085,0.005647,0.004034,0.001448,0.241541,0.318757,5.628722,1.588175,1.770822,2.686684,6.046869,0.485359,0.066085,0.005647,0.004034,0.001448,0.241541,0.318757,6.857266,0.185,151.224,37.732,7.647,17.654,1.425,0.918,78.561,92.648,9.305,5.922,175.473,16.124,419.971,6297.394,61.4,62.00573333333334
1991-12-01,1.733324,1.64529,1.312351,0.19552,4.886484,0.561832,0.078349,0.005845,0.003792,0.000671,0.267033,0.35569,5.804006,1.653837,2.091062,2.841649,6.586641,0.561832,0.078349,0.005845,0.003792,0.000671,0.267033,0.35569,7.510383,0.171,157.295,41.207,8.396,18.549,1.381,0.95,83.676,109.567,7.93,6.309,187.689,19.121,455.197,6330.248,61.4,61.98096666666667
1992-01-01,1.912575,1.633184,1.323432,0.195688,5.064879,0.605734,0.077844,0.005828,0.003196,0.000512,0.279197,0.366577,6.037189,1.674804,2.336323,2.820735,6.835561,0.605734,0.077844,0.005828,0.003196,0.000512,0.279197,0.366577,7.814329,0.171,159.654,43.123,8.893,18.302,1.457,1.047,79.522,122.503,9.522,6.934,187.829,18.858,470.738,6363.102,61.4,61.9562
1992-02-01,1.785995,1.44034,1.242762,0.183865,4.652962,0.552907,0.06467,0.005188,0.003451,0.001759,0.230468,0.305537,5.511407,1.496093,2.123792,2.612235,6.234612,0.552907,0.06467,0.005188,0.003451,0.001759,0.230468,0.305537,7.099607,0.227,142.686,40.186,8.278,16.245,0.887,0.966,75.412,111.342,6.392,5.621,172.47,18.257,427.201,6398.989,61.43333333333333,62.330866666666665
1992-03-01,1.867112,1.519445,1.321231,0.196324,4.904112,0.479942,0.078408,0.005842,0.004752,0.00112,0.221177,0.311299,5.695353,1.55524,2.025,2.79799,6.381501,0.479942,0.078408,0.005842,0.004752,0.00112,0.221177,0.311299,7.177119,0.236,148.423,42.794,7.334,16.953,1.057,1.027,82.627,106.036,10.093,7.046,186.047,16.88,441.257,6434.876,61.46666666666667,62.705533333333335
1992-04-01,1.792628,1.490789,1.268896,0.189878,4.74219,0.442584,0.07018,0.005351,0.005284,0.001088,0.210172,0.292073,5.476847,1.452659,1.783748,2.708347,5.94784,0.442584,0.07018,0.005351,0.005284,0.001088,0.210172,0.292073,6.687816,0.205,138.615,39.247,6.184,16.946,0.42,1.063,81.097,93.325,10.742,6.675,177.511,14.933,410.179,6470.763,61.5,63.0802
1992-05-01,1.745108,1.529131,1.288914,0.196432,4.759585,0.477764,0.07998,0.005641,0.005883,0.00032,0.190537,0.282361,5.51971,1.487696,1.511315,2.757921,5.75883,0.477764,0.07998,0.005641,0.005883,0.00032,0.190537,0.282361,6.525237,0.269,141.723,36.742,5.755,16.713,0.25,1.281,84.844,78.888,10.439,7.343,178.542,14.904,399.904,6502.722333333333,61.5,63.24516666666666
1992-06-01,1.740723,1.487723,1.247112,0.190854,4.666411,0.535959,0.080819,0.005556,0.005931,0.000256,0.230985,0.323546,5.525916,1.560214,1.361629,2.749827,5.675539,0.535959,0.080819,0.005556,0.005931,0.000256,0.230985,0.323546,6.540875,0.32,148.664,34.608,5.757,17.285,0.127,1.074,83.579,71.026,9.805,7.912,174.75,14.283,395.169,6534.681666666666,61.5,63.410133333333334
1992-07-01,1.759429,1.535564,1.282172,0.19503,4.772195,0.586886,0.070671,0.005654,0.006274,0.000256,0.25015,0.333005,5.692086,1.780586,1.427258,2.866714,6.076354,0.586886,0.070671,0.005654,0.006274,0.000256,0.25015,0.333005,7.005855,0.263,169.229,36.173,5.795,17.806,0.711,1.01,88.436,74.479,11.446,7.447,183.52,14.433,427.98,6566.641,61.5,63.5751
1992-08-01,1.838808,1.49489,1.244538,0.189814,4.768049,0.614183,0.065474,0.005689,0.006205,0.00048,0.269662,0.34751,5.729742,1.708952,1.369896,2.834168,5.915606,0.614183,0.065474,0.005689,0.006205,0.00048,0.269662,0.34751,6.885299,0.311,162.57,36.107,5.859,19.706,-0.205,0.992,85.441,71.454,11.596,7.295,180.869,13.767,415.644,6604.695,61.46666666666667,63.79096666666667
1992-09-01,1.819368,1.48053,1.223241,0.186202,4.709341,0.533178,0.060474,0.005326,0.005628,0.001088,0.251511,0.324027,5.566545,1.604886,1.34719,2.727759,5.682676,0.533178,0.060474,0.005326,0.005628,0.001088,0.251511,0.324027,6.547934,0.253,152.775,37.561,5.619,17.346,0.25,1.035,82.287,70.246,11.44,5.22,173.58,12.568,397.328,6642.749,61.43333333333333,64.00683333333333
1992-10-01,1.87785,1.578641,1.28121,0.199599,4.937301,0.510817,0.059474,0.0056,0.005115,0.000832,0.269545,0.340565,5.788683,1.551277,1.453742,2.900902,5.908912,0.510817,0.059474,0.0056,0.005115,0.000832,0.269545,0.340565,6.769513,0.178,147.851,40.781,7.604,18.376,0.432,0.997,84.96,75.866,9.949,7.294,186.805,16.236,411.275,6680.803,61.4,64.2227
1992-11-01,1.747036,1.558985,1.222198,0.196739,4.724958,0.531147,0.069964,0.005554,0.004187,0.00096,0.264383,0.345048,5.601153,1.549587,1.759472,2.730142,6.040422,0.531147,0.069964,0.005554,0.004187,0.00096,0.264383,0.345048,6.925044,0.171,147.534,37.835,8.687,18.401,0.418,0.947,79.569,92.02,10.131,6.345,177.252,14.748,417.534,6697.0216666666665,61.4,64.4181
1992-12-01,1.807501,1.625878,1.277158,0.20216,4.912697,0.608106,0.085579,0.005633,0.003914,0.001184,0.263891,0.3602,5.881003,1.700478,2.214271,2.962189,6.881807,0.608106,0.085579,0.005633,0.003914,0.001184,0.263891,0.3602,7.85872,0.235,162.157,44.262,9.914,19.306,0.484,0.8,85.626,116.077,9.669,6.072,195.561,19.195,474.546,6713.240333333333,61.4,64.6135
1993-01-01,1.74178,1.613188,1.251589,0.201122,4.807679,0.620536,0.088873,0.005993,0.003288,0.000844,0.274257,0.373255,5.80147,1.694732,2.365892,2.650362,6.714885,0.620536,0.088873,0.005993,0.003288,0.000844,0.273487,0.372485,7.715435,0.117,160.98,41.752,8.977,18.112,0.799,0.959,75.707,124.121,8.421,6.038,175.918,15.036,461.784,6729.459,61.4,64.8089
1993-02-01,1.654312,1.449784,1.127477,0.185805,4.417378,0.539056,0.07173,0.005752,0.00357,0.000169,0.240964,0.322185,5.278619,1.571442,2.246705,2.577761,6.395945,0.539056,0.07173,0.005752,0.00357,0.000169,0.241356,0.322577,7.264639,0.113,148.932,41.771,8.351,16.596,1.157,0.894,73.241,117.849,8.327,5.976,171.387,14.962,438.859,6755.952333333334,61.5,64.85336666666666
1993-03-01,1.838782,1.592044,1.253948,0.207659,4.892433,0.489546,0.083868,0.006057,0.004954,0.001773,0.263204,0.359855,5.741835,1.642407,2.224915,2.901662,6.771593,0.489546,0.083868,0.006057,0.004954,0.001773,0.263426,0.360077,7.628164,0.289,155.904,45.644,8.245,18.061,0.693,1.159,84.252,116.642,10.459,6.998,191.505,15.705,464.816,6782.4456666666665,61.6,64.89783333333334
1993-04-01,1.699961,1.509959,1.197348,0.201922,4.609189,0.453758,0.09098,0.005985,0.005515,0.001266,0.226859,0.330605,5.393552,1.47171,1.749112,2.693385,5.917162,0.453758,0.09098,0.005985,0.005515,0.001266,0.226086,0.329831,6.705955,0.19,139.931,38.022,6.228,16.993,0.364,1.049,82.115,91.506,9.844,5.914,175.889,15.171,408.067,6808.939,61.7,64.9423
1993-05-01,1.585486,1.535118,1.231076,0.200562,4.552242,0.529053,0.104743,0.005472,0.006053,0.001266,0.196012,0.313546,5.394842,1.477777,1.358354,2.739191,5.576916,0.529053,0.104743,0.005472,0.006053,0.001266,0.19501,0.312544,6.422042,0.286,140.34,35.847,5.665,17.411,0.163,0.989,86.607,70.871,9.292,6.549,177.926,15.117,389.902,6833.325333333333,61.733333333333334,65.02346666666666
1993-06-01,1.741009,1.483411,1.182282,0.196457,4.60316,0.552722,0.095182,0.005471,0.006058,0.000295,0.197445,0.30445,5.460332,1.65183,1.371653,2.753742,5.780633,0.552722,0.095182,0.005471,0.006058,0.000295,0.196963,0.303968,6.640929,0.249,156.766,36.982,5.381,18.368,-0.203,1.147,85.052,71.576,9.224,7.287,175.807,12.319,404.89,6857.711666666667,61.766666666666666,65.10463333333334
1993-07-01,1.524709,1.515159,1.202568,0.201593,4.444029,0.593499,0.08436,0.005939,0.006445,0.000464,0.212707,0.309916,5.347444,1.879354,1.453512,2.882407,6.214218,0.593499,0.08436,0.005939,0.006445,0.000464,0.212516,0.309725,7.125978,0.307,177.537,35.702,5.85,18.209,0.286,1.036,88.862,75.903,10.377,6.751,183.17,15.789,437.375,6882.098,61.8,65.1858
1993-08-01,1.641951,1.533519,1.215054,0.202273,4.592797,0.590418,0.071587,0.006014,0.006401,0.000253,0.262322,0.346577,5.529791,1.861654,1.477754,2.886391,6.23037,0.590418,0.071587,0.006014,0.006401,0.000253,0.261507,0.345762,7.177504,0.333,176.509,37.643,5.788,18.828,0.422,1.191,89.889,77.173,8.451,7.004,183.525,13.977,437.972,6925.978,61.83333333333333,65.5248
1993-09-01,1.721717,1.503423,1.167812,0.194104,4.587056,0.525081,0.062245,0.005803,0.005818,0.000464,0.250551,0.324882,5.437019,1.613322,1.360318,2.845906,5.817883,0.525081,0.062245,0.005803,0.005818,0.000464,0.251085,0.325416,6.678245,0.28,152.567,38.4,6.468,17.992,0.511,1.118,83.98,70.961,9.957,6.622,181.932,16.605,406.2,6969.858,61.86666666666667,65.8638
1993-10-01,1.746732,1.586558,1.229617,0.204745,4.767653,0.466738,0.062087,0.005796,0.005243,0.000971,0.257383,0.33148,5.565872,1.598503,1.568985,2.863767,6.036419,0.466738,0.062087,0.005796,0.005243,0.000971,0.25754,0.331637,6.845783,0.152,152.099,39.816,7.727,18.402,0.161,0.998,84.189,81.902,9.935,5.754,182.599,15.466,417.366,7013.738,61.9,66.2028
1993-11-01,1.714418,1.591221,1.202624,0.187067,4.69533,0.492243,0.064729,0.005715,0.004297,0.001562,0.262183,0.338485,5.526058,1.616403,1.84491,2.832299,6.294266,0.492243,0.064729,0.005715,0.004297,0.001562,0.26383,0.340132,7.136902,0.226,153.223,41.557,8.419,17.492,1.562,1.067,82.998,96.533,8.079,6.557,183.905,15.948,434.401,7047.709333333333,62.0,66.47543333333333
1993-12-01,1.724796,1.670654,1.232993,0.182881,4.811324,0.557848,0.076662,0.005886,0.004039,0.000929,0.264559,0.352074,5.721246,1.756016,2.20689,2.962001,6.929841,0.557848,0.076662,0.005886,0.004039,0.000929,0.265367,0.352882,7.851003,0.112,166.889,44.796,9.037,18.597,1.601,0.854,87.287,115.668,8.548,6.245,197.081,20.005,480.404,7081.680666666667,62.1,66.74806666666667
1994-01-01,1.653429,1.659758,1.225657,0.186695,4.725538,0.594162,0.072773,0.005941,0.003432,0,0.306708,0.388854,5.708555,1.850167,2.615894,2.960062,7.431876,0.594162,0.072773,0.005941,0.003432,0,0.307644,0.38979,8.4273,0.206,175.742,49.311,11.036,18.72,1.028,1.043,79.295,137.244,9.337,6.899,195.49,18.615,509.299,7115.652,62.2,67.0207
1994-02-01,1.759371,1.48728,1.099501,0.170481,4.516633,0.520733,0.069738,0.005397,0.00368,0.000343,0.244594,0.323751,5.361118,1.609522,2.384642,2.737626,6.733204,0.520733,0.069738,0.005397,0.00368,0.000343,0.245198,0.324355,7.59133,0.203,152.671,43.13,8.737,17.086,0.84,0.998,74.764,125.04,11.126,5.834,182.292,19.575,460.747,7159.411666666667,62.266666666666666,67.42776666666667
1994-03-01,2.069239,1.665073,1.212863,0.192734,5.139909,0.511829,0.080508,0.005537,0.005137,0.001865,0.261461,0.354509,6.006247,1.625221,2.11993,2.85541,6.605446,0.511829,0.080508,0.005537,0.005137,0.001865,0.261749,0.354797,7.487475,0.203,154.583,44.096,7.727,18.752,0.665,1.206,84.133,111.01,8.617,5.687,186.446,15.36,452.864,7203.171333333333,62.333333333333336,67.83483333333334
1994-04-01,1.887272,1.58242,1.150506,0.18775,4.807947,0.451444,0.084264,0.005608,0.00564,0.001408,0.236035,0.332955,5.592346,1.476662,1.709439,2.808397,6.000177,0.451444,0.084264,0.005608,0.00564,0.001408,0.236697,0.333618,6.796308,0.285,140.678,40.21,6.316,18.579,0.637,1.121,83.344,89.342,10.344,6.559,182.729,15.335,413.546,7246.931,62.4,68.2419
1994-05-01,1.771421,1.637923,1.202537,0.197688,4.809569,0.507184,0.088353,0.00556,0.006216,0.001256,0.20248,0.303865,5.620618,1.542882,1.467024,2.8572,5.872698,0.507184,0.088353,0.00556,0.006216,0.001256,0.202317,0.303702,6.695472,0.105,146.879,38.842,5.919,18.0,0.194,1.128,87.055,76.537,10.237,7.344,184.172,15.348,408.413,7274.978999999999,62.43333333333333,68.53153333333333
1994-06-01,1.86076,1.562982,1.150243,0.193789,4.767774,0.540902,0.085343,0.005073,0.006292,0.001256,0.215744,0.313708,5.622384,1.756627,1.480278,2.869934,6.111767,0.540902,0.085343,0.005073,0.006292,0.001256,0.21514,0.313104,6.978259,0.389,166.697,39.523,5.511,18.945,-0.039,1.192,87.376,77.218,9.619,7.357,183.291,13.419,428.005,7303.027,62.46666666666667,68.82116666666667
1994-07-01,1.67204,1.619291,1.168858,0.202546,4.662735,0.61795,0.079712,0.005347,0.006584,0.000647,0.274451,0.366741,5.647426,1.833751,1.488112,2.89421,6.220659,0.61795,0.079712,0.005347,0.006584,0.000647,0.274118,0.366408,7.219085,0.078,173.926,35.517,6.325,18.979,0.277,1.067,89.84,77.682,10.566,6.343,182.769,13.776,435.201,7331.075,62.5,69.1108
1994-08-01,2.026723,1.626278,1.176639,0.20343,5.033069,0.628207,0.069257,0.005777,0.006471,0.000457,0.251577,0.33354,5.994815,1.815447,1.520623,3.00426,6.345064,0.628207,0.069257,0.005777,0.006471,0.000457,0.25182,0.333782,7.321677,0.32,172.215,40.848,6.324,19.727,0.556,1.085,90.808,79.37,10.196,6.156,190.179,14.16,442.589,7372.479333333333,62.666666666666664,69.5791
1994-09-01,1.906248,1.54397,1.149932,0.20038,4.800529,0.581426,0.056561,0.00539,0.005949,0.001066,0.238967,0.307933,5.689888,1.613611,1.440152,2.797262,5.857132,0.581426,0.056561,0.00539,0.005949,0.001066,0.235954,0.304919,6.755543,0.223,153.478,40.429,6.614,18.244,0.193,1.012,84.004,75.023,9.58,5.836,176.955,10.82,406.254,7413.883666666667,62.833333333333336,70.0474
1994-10-01,1.837246,1.603714,1.197106,0.20205,4.840115,0.529943,0.059757,0.005538,0.005458,0.001218,0.271599,0.343569,5.713628,1.579331,1.54791,2.915802,6.05067,0.529943,0.059757,0.005538,0.005458,0.001218,0.273101,0.345071,6.937882,0.217,150.523,40.892,8.143,19.333,0.67,1.166,85.785,80.729,9.967,6.769,185.472,12.529,417.548,7455.288,63.0,70.5157
1994-11-01,1.862961,1.64877,1.15333,0.202993,4.868054,0.577783,0.065325,0.005454,0.004415,0.001675,0.261436,0.338304,5.784142,1.531004,1.787308,2.753775,6.07539,0.577783,0.065325,0.005454,0.004415,0.001675,0.261089,0.337957,7.003508,0.225,145.597,41.043,8.018,18.275,1.018,0.912,82.131,93.394,7.841,5.939,177.88,12.477,417.668,7477.621666666666,63.03333333333333,70.7611
1994-12-01,1.895373,1.710555,1.215393,0.20885,5.030171,0.632314,0.075959,0.005584,0.004136,0.000571,0.262482,0.348732,6.011218,1.675238,2.166757,3.000786,6.846502,0.632314,0.075959,0.005584,0.004136,0.000571,0.262708,0.348958,7.840023,0.183,159.235,42.715,9.455,19.171,1.373,1.096,90.085,113.461,12.004,5.851,196.388,14.454,469.909,7499.955333333333,63.06666666666667,71.0065
1995-01-01,1.90566,1.640179,1.201456,0.206535,4.95383,0.665531,0.084852,0.005125,0.003415,1.9e-05,0.243462,0.336872,5.956233,1.734081,2.483351,2.808457,7.028515,0.665531,0.084852,0.005125,0.003415,1.9e-05,0.242373,0.335783,8.041245,0.206,164.759,45.198,9.561,19.211,1.184,1.041,81.337,130.21,8.22,6.546,184.918,12.414,480.764,7522.289,63.1,71.2519
1995-02-01,1.809241,1.462862,1.103419,0.185852,4.561374,0.544873,0.085447,0.003934,0.003692,8e-05,0.206657,0.29981,5.406058,1.564076,2.277657,2.71362,6.561758,0.544873,0.085447,0.003934,0.003692,8e-05,0.205693,0.298846,7.416956,0.212,149.169,44.268,8.642,17.106,1.188,0.96,76.744,119.438,9.186,6.103,178.157,13.749,447.558,7541.858333333334,63.0,71.32456666666667
1995-03-01,2.005865,1.623599,1.186754,0.205264,5.021481,0.545102,0.097479,0.004332,0.005105,1.6e-05,0.23982,0.346752,5.913336,1.56238,2.188573,2.875317,6.633216,0.545102,0.097479,0.004332,0.005105,1.6e-05,0.240022,0.346954,7.537523,0.239,149.175,44.594,7.569,18.416,0.771,1.197,88.403,114.635,10.337,6.292,189.492,11.675,454.18,7561.4276666666665,62.9,71.39723333333333
